BuildingType,PrimaryPropertyType,ZipCode,CouncilDistrictCode,Neighborhood,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),BuildingAge,SiteEnergyUse_log,PropertyGFATotal_log,Distance_to_Center,Neighborhood_Cluster,Is_Downtown,Rotated_Lat,Rotated_Lon,Surface_Cluster
NonResidential,Warehouse,98105.0,4,LAKE UNION,1.0,1,40028,0,40028,"Non-Refrigerated Warehouse, Office, Retail Store",Non-Refrigerated Warehouse,33222.0,80.0,942415.1875,78,13.756201207517853,10.597334488210347,5.365733853666576,4,0,102.43291573931073,-82.11043442790792,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98105.0,4,LAKE UNION,1.0,3,44510,18228,26282,"Office, Parking",Office,26282.0,23.0,2188051.25,9,14.598521865467239,10.7034691620099,5.297782929190625,4,0,102.43294576508461,-82.11160643407382,Surf_Group_1
NonResidential,Worship Facility,98125.0,5,NORTH,1.0,1,21624,0,21624,Worship Facility,Worship Facility,21624.0,90.0,666687.5,62,13.410076699367838,9.981559087956283,12.804995801735055,1,0,102.46706249365224,-82.044058341341,Surf_Group_1
SPS-District K-12,K-12 School,98103.0,6,NORTHWEST,1.0,1,42239,0,42239,K-12 School,K-12 School,48799.0,83.0,2145603.5,46,14.57893142275356,10.65109924385748,7.799429188012821,4,0,102.45313695844803,-82.10143860684471,Surf_Group_1
SPS-District K-12,K-12 School,98105.0,6,Northwest,1.0,3,51360,0,51360,K-12 School,K-12 School,51026.0,89.0,1403094.75,91,14.154190890660313,10.846614938363842,6.915270505108356,4,0,102.44524143470969,-82.10380315857753,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98104.0,2,DOWNTOWN,0.0,3,21600,0,21600,"Office, Restaurant",Office,11600.0,73.0,1539176.625,23,14.246758172317765,9.980448593672257,1.0015754449037986,3,1,102.38423671415843,-82.13831988308122,Surf_Group_1
NonResidential,Mixed Use Property,98104.0,2,DOWNTOWN,1.0,3,20620,0,20620,"Multifamily Housing, Retail Store, Social/Meeting Hall",Multifamily Housing,10060.0,65.5,747456.875,107,13.524431890275022,9.934016757570951,1.0723971729143946,3,1,102.38349370145653,-82.13803294733087,Surf_Group_1
NonResidential,Hotel,98104.0,2,DOWNTOWN,1.0,5,40552,0,40552,Hotel,Hotel,40552.0,99.0,1200180.875,106,13.997982832566397,10.610340380152186,0.8439456325896776,3,1,102.38565199582064,-82.13749122282718,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98104.0,2,DOWNTOWN,1.0,3,31432,0,31432,"Multifamily Housing, Office, Other",Office,23059.0,73.0,1439572.375,107,14.17985666564474,10.355581761238296,0.7607615809376793,3,1,102.38642854681325,-82.13639624860106,Surf_Group_1
NonResidential,Retail Store,98104.0,2,DOWNTOWN,1.0,2,24550,0,24550,"Office, Retail Store",Retail Store,13500.0,100.0,977230.3125,99,13.792477637634926,10.108467133222666,0.943212841419233,3,1,102.38458630362682,-82.13660538980226,Surf_Group_1
SPS-District K-12,K-12 School,98105.0,4,LAKE UNION,1.0,2,61052,0,61052,K-12 School,K-12 School,61052.0,80.0,2366929.5,16,14.677104103515164,11.019481239035013,5.7394224544424475,4,0,102.43465666161899,-82.10696979379787,Surf_Group_1
NonResidential,Other,98122.0,3,CENTRAL,1.0,3,25864,0,25864,"Office, Social/Meeting Hall",Social/Meeting Hall,13364.0,72.0,1028277.313,108,13.84339544834626,10.160607319405269,1.365316604842349,0,1,102.38256739254007,-82.12610853322404,Surf_Group_1
NonResidential,Other,98105.0,4,NORTHEAST,1.0,3,20686,0,20686,Other - Lodging/Residential,Other - Lodging/Residential,20686.0,72.0,1207504.0,92,14.004065977132777,9.93721242193775,6.413646698408536,4,0,102.43142351314161,-82.09258981636663,Surf_Group_1
NonResidential,Residence Hall,98105.0,4,NORTHEAST,1.0,3,22124,0,22124,Residence Hall/Dormitory,Residence Hall/Dormitory,22124.0,82.0,637685.0,87,13.365599709994411,10.004418271114568,6.38827294295085,4,0,102.43127798755278,-82.09277775865296,Surf_Group_1
NonResidential,Residence Hall,98105.0,4,NORTHEAST,1.0,3,27487,0,27487,Residence Hall/Dormitory,Residence Hall/Dormitory,27487.0,82.0,1594504.875,90,14.282073822812336,10.221468444611173,6.544351555293277,4,0,102.43158855778327,-82.09093568207152,Surf_Group_1
NonResidential,Residence Hall,98105.0,4,NORTHEAST,1.0,4,23616,0,23616,Residence Hall/Dormitory,Residence Hall/Dormitory,23616.0,55.0,1656420.25,90,14.320169355886717,10.0696797274002,6.408328657972285,4,0,102.43056102602856,-82.09165594486595,Surf_Group_1
NonResidential,Residence Hall,98105.0,4,NORTHEAST,1.0,3,33448,0,33448,Residence Hall/Dormitory,Residence Hall/Dormitory,33448.0,78.0,998633.5,40,13.81414312345171,10.417747273036401,6.502490849793398,4,0,102.43083688482734,-82.09065374632117,Surf_Group_1
Nonresidential COS,Mixed Use Property,98122.0,2,EAST,0.0,2,29508,7120,22388,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Other - Technology/Science, Parking, Pre-school/Daycare",Other - Recreation,11074.0,65.5,2217620.0,11,14.611945106696071,10.292416692004194,1.0544097089658195,0,1,102.38406423900707,-82.13134114735603,Surf_Group_1
NonResidential,Senior Care Community,98122.0,3,CENTRAL,1.0,2,74840,0,74840,Senior Care Community,Senior Care Community,74840.0,48.0,8268496.5,29,15.927963248779077,11.223107780388025,1.6805752363693167,0,1,102.37940103392631,-82.12366423923004,Surf_Group_1
Nonresidential COS,Other,98144.0,3,CENTRAL,1.0,3,20992,0,20992,"Other - Education, Performing Arts, Social/Meeting Hall",Performing Arts,24600.0,72.0,2473302.0,103,14.721064657931596,9.951896691743816,1.6805752363693167,0,1,102.37940103392631,-82.12366423923004,Surf_Group_1
NonResidential,K-12 School,98122.0,3,CENTRAL,1.0,2,22344,0,22344,K-12 School,K-12 School,22344.0,40.0,1522596.75,91,14.235927823345207,10.014313107625012,1.9879630798135006,0,1,102.3785605014314,-82.11846839424341,Surf_Group_1
Nonresidential COS,Other,98117.0,6,BALLARD,1.0,2,29417,0,29417,"Fitness Center/Health Club/Gym, Office, Other - Recreation, Pre-school/Daycare",Other - Recreation,18489.0,72.0,1631479.125,66,14.304997599959705,10.289328017507993,9.517576592955251,5,0,102.48748987311001,-82.14403960042733,Surf_Group_1
NonResidential,Mixed Use Property,98104.0,2,DOWNTOWN,1.0,3,49299,0,49299,"Multifamily Housing, Office, Restaurant",Office,24099.0,65.5,4729846.5,107,15.369403307510234,10.8056590758494,1.1215534714553814,3,1,102.38296657332732,-82.13775993462899,Surf_Group_1
NonResidential,Supermarket / Grocery Store,98116.0,1,SOUTHWEST,1.0,1,31841,0,31841,"Office, Supermarket/Grocery Store",Supermarket/Grocery Store,30899.0,40.0,13140574.0,19,16.391215253476084,10.368510046500305,4.7697707652552355,6,0,102.3997629871898,-82.19725217682374,Surf_Group_1
NonResidential,Mixed Use Property,98122.0,3,EAST,1.0,2,21036,0,21036,"Fitness Center/Health Club/Gym, Medical Office, Office, Parking, Restaurant",Parking,11021.0,65.5,2735811.5,28,14.821938659152295,9.953990534709234,3.8205455363699032,0,0,102.39195690604146,-82.0940716476668,Surf_Group_1
NonResidential,Mixed Use Property,98105.0,4,NORTHEAST,1.0,2,32928,0,32928,"Office, Other, Parking, Retail Store",Parking,24288.0,9.0,5652231.0,17,15.547560892439702,10.402078638633776,6.373170222076742,4,0,102.43611633346464,-82.09911801959692,Surf_Group_1
NonResidential,Worship Facility,98105.0,4,NORTHEAST,1.0,2,20039,0,20039,Worship Facility,Worship Facility,20039.0,100.0,104722.2969,62,11.559067334071278,9.905435653754145,7.328499101704839,4,0,102.41543514145587,-82.06581714427662,Surf_Group_1
SPS-District K-12,K-12 School,98105.0,4,NORTHEAST,1.0,2,54943,0,54943,K-12 School,K-12 School,57247.0,94.0,2155390.25,88,14.583482355612322,10.914051563182127,7.43178059497921,4,0,102.41565600025467,-82.06471968293745,Surf_Group_1
NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,44476,0,44476,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,41256.0,33.0,1368120.5,56,14.128948458080716,10.70270499682314,6.523688529856199,2,0,102.34123314923501,-82.16499552372727,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98108.0,2,GREATER DUWAMISH,1.0,1,35017,0,35017,"Non-Refrigerated Warehouse, Office, Parking",Office,19785.0,66.0,1295485.25,47,14.074395893354067,10.463588936836263,6.830152203483629,2,0,102.3378408614069,-82.1644599088551,Surf_Group_1
NonResidential,Residence Hall,98177.0,4,NORTHEAST,1.0,3,29084,0,29084,Residence Hall/Dormitory,Residence Hall/Dormitory,26000.0,66.0,1632498.625,66,14.305622297865906,10.277943473769948,6.544732012983534,4,0,102.43129927575097,-82.09059463089386,Surf_Group_1
NonResidential,Worship Facility,98144.0,3,SOUTHEAST,1.0,2,22952,0,22952,"Parking, Worship Facility",Worship Facility,22962.0,98.0,470666.6875,53,13.06190545263067,10.0411603576612,3.128492884437674,7,0,102.36230474252298,-82.12329259389847,Surf_Group_1
NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,21040,0,21040,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,21040.0,43.0,592088.125,40,13.29141076258492,9.954180666851647,6.879663440937751,2,0,102.33812418845098,-82.16597064569058,Surf_Group_1
NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,2,28032,0,28032,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,30000.0,52.0,1321065.0,65,14.093948787441544,10.241101993736118,6.823566297531855,2,0,102.33888988064479,-82.16633686347323,Surf_Group_1
NonResidential,Distribution Center,98108.0,2,GREATER DUWAMISH,1.0,1,25620,0,25620,Distribution Center,Distribution Center,25620.0,82.0,550324.1875,42,13.218262815380132,10.151128575450725,6.997853718182102,2,0,102.33769156050681,-82.16742131211052,Surf_Group_1
NonResidential,Warehouse,98144.0,2,DOWNTOWN,1.0,3,33238,0,33238,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,33238.0,14.0,1632472.0,24,14.30560598837767,10.411449078687468,1.1978782887055774,3,1,102.38195566298077,-82.13524898654684,Surf_Group_1
NonResidential,K-12 School,98104.0,3,EAST,1.0,4,27800,0,27800,K-12 School,K-12 School,11093.0,8.0,1181428.75,104,13.98223506909328,10.232791299678729,0.5197251933663801,3,1,102.39197110939747,-82.13319624860105,Surf_Group_1
NonResidential,Large Office,98104.0,7,DOWNTOWN,1.0,6,706176,0,706176,"Bank Branch, Office, Parking",Office,222807.0,82.0,13270687.0,16,16.401068175880155,13.467619777192049,0.34824943182471685,3,1,102.3926207642258,-82.1426014837711,Surf_Group_0
NonResidential,Supermarket / Grocery Store,98136.0,1,SOUTHWEST,1.0,1,33706,0,33706,Supermarket/Grocery Store,Supermarket/Grocery Store,31746.0,22.0,8687690.0,18,15.977417639119626,10.425431142035965,7.988986539495506,6,0,102.36759062438637,-82.21732800984866,Surf_Group_1
NonResidential,Mixed Use Property,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,2,37600,0,37600,"Non-Refrigerated Warehouse, Office, Other",Non-Refrigerated Warehouse,18400.0,65.5,2171751.5,55,14.591044542809163,10.534759329377986,6.202750027162122,5,0,102.45638274547663,-82.1490204748888,Surf_Group_1
SPS-District K-12,K-12 School,98177.0,5,NORTHWEST,1.0,1,42128,0,42128,K-12 School,K-12 School,42128.0,93.0,1709307.5,62,14.351598875695805,10.64846788173609,11.304981836697072,1,0,102.49514693217832,-82.1148620157702,Surf_Group_1
SPS-District K-12,K-12 School,98117.0,6,BALLARD,1.0,2,44753,0,44753,K-12 School,K-12 School,46545.0,96.0,1638691.625,84,14.309408691762727,10.708913760562126,9.889800933492905,5,0,102.4921934560424,-82.14880644504387,Surf_Group_1
NonResidential,Other,98122.0,3,EAST,1.0,3,33708,0,33708,Other,Other,33708.0,72.0,786324.0,104,13.575124200215058,10.425490476892245,1.0490762627716896,0,1,102.395498793945,-82.12792637747046,Surf_Group_1
NonResidential,Other,98155.0,5,North,1.0,2,47237,0,47237,Other,Other,47661.0,72.0,5981430.0,68,15.604170227774471,10.762932762790928,14.242218698290513,1,0,102.49540949611718,-82.05989678985256,Surf_Group_1
SPS-District K-12,K-12 School,98107.0,6,BALLARD,1.0,2,57298,0,57298,K-12 School,K-12 School,60882.0,91.0,1586388.75,27,14.27697076463459,10.95602099807971,8.7199249296087,5,0,102.48233467061993,-82.15735052779121,Surf_Group_1
NonResidential,Supermarket / Grocery Store,98115.0,4,NORTHEAST,1.0,1,76585,38585,38000,"Parking, Supermarket/Grocery Store",Supermarket/Grocery Store,41447.0,18.0,13906080.0,19,16.447836712536965,11.246156514098654,8.525390945067395,4,0,102.45234552756824,-82.08832780835024,Surf_Group_1
NonResidential,Worship Facility,98105.0,4,NORTHEAST,1.0,3,26373,0,26373,Worship Facility,Worship Facility,26373.0,75.0,964236.0,78,13.779091356908811,10.180096038519288,6.439976076197337,4,0,102.43479551930751,-82.09637030236941,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98122.0,3,CENTRAL,6.0,2,75868,0,75868,"Non-Refrigerated Warehouse, Office, Restaurant, Retail Store",Office,50379.0,73.0,3605749.75,60,15.09804028211205,11.236750267104213,3.5750947787871685,0,0,102.3670068927251,-82.10071695695336,Surf_Group_1
NonResidential,Mixed Use Property,98112.0,3,EAST,1.0,2,21656,0,21656,"Office, Other - Entertainment/Public Assembly, Other - Public Services, Restaurant, Urgent Care/Clinic/Other Outpatient",Other - Entertainment/Public Assembly,5656.0,65.5,1607972.25,69,14.290484471109451,9.983037831294137,2.2655299280404853,0,0,102.39774000987717,-82.11480827733571,Surf_Group_1
Nonresidential COS,Distribution Center,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,3,23040,0,23040,Distribution Center,Distribution Center,23040.0,55.5,421430.0,95,12.951408969085453,10.044987114809828,3.7881203429859687,9,0,102.43302260329088,-82.15281952175106,Surf_Group_1
NonResidential,Other,98119.0,7,MAGNOLIA / QUEEN ANNE,1.0,2,36771,0,36771,Other,Other,34856.0,72.0,5447076.5,60,15.510589600695315,10.512464770009275,3.6897148498193806,9,0,102.43197181490763,-82.15165950288326,Surf_Group_1
NonResidential,Warehouse,98108.0,1,GREATER DUWAMISH,1.0,1,24024,0,24024,"Non-Refrigerated Warehouse, Other - Services",Non-Refrigerated Warehouse,14314.0,60.0,375773.5938,39,12.8367420968615,10.086808609663166,8.36351952313325,2,0,102.3270081082943,-82.17349703007821,Surf_Group_1
NonResidential,Warehouse,98108.0,1,GREATER DUWAMISH,1.0,1,42420,0,42420,"Non-Refrigerated Warehouse, Office, Other",Non-Refrigerated Warehouse,27420.0,34.0,965425.1875,63,13.780323892089855,10.655375228118674,8.124361471995211,2,0,102.3279056846907,-82.17061167800045,Surf_Group_1
NonResidential,Distribution Center,98108.0,1,GREATER DUWAMISH,1.0,1,36982,0,36982,"Distribution Center, Office",Distribution Center,34382.0,55.5,374753.8125,37,12.83402458936206,10.518186586766932,8.052379865740944,2,0,102.33078467815471,-82.17453824095477,Surf_Group_1
NonResidential,Warehouse,98108.0,1,GREATER DUWAMISH,1.0,2,23400,0,23400,"Non-Refrigerated Warehouse, Office, Parking",Non-Refrigerated Warehouse,20002.0,60.0,439266.9063,52,12.992862494324028,10.060491301345794,7.751553918885348,2,0,102.332595267253,-82.17223427326465,Surf_Group_1
NonResidential,Other,98109.0,7,MAGNOLIA / QUEEN ANNE,1.0,2,30720,0,30720,"Office, Other, Parking",Other,28120.0,72.0,1683064.25,68,14.336126648320674,10.332669187261608,2.635985526028176,9,0,102.42120073980658,-82.14836345355607,Surf_Group_1
NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,23232,0,23232,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,23232.0,60.0,127374.0,44,11.754882919660057,10.053285917624523,4.478514207351154,7,0,102.35578952301559,-82.1529079026892,Surf_Group_1
NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,35046,0,35046,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,32546.0,100.0,1063269.125,42,13.87685880025719,10.464416763268364,4.612726261646226,7,0,102.35490699126086,-82.1538793128507,Surf_Group_1
NonResidential,Refrigerated Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,25577,0,25577,"Non-Refrigerated Warehouse, Office, Refrigerated Warehouse",Refrigerated Warehouse,13349.0,75.0,895784.6875,55,13.705455358949939,10.149448789130783,4.627438924000209,7,0,102.35543914516396,-82.15528103044832,Surf_Group_1
NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,43380,0,43380,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,42844.0,89.0,405062.0,42,12.911795420791899,10.677753784380865,4.670897867922507,7,0,102.35446799779686,-82.15417895386685,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98020.0,4,LAKE UNION,1.0,3,20410,0,20410,Office,Office,20410.0,8.0,2720238.25,21,14.816230026347997,9.92378025580389,5.5613324532594826,9,0,102.44213879665429,-82.12346923182811,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98133.0,5,NORTHWEST,1.0,3,24696,6300,18396,"Office, Parking",Office,18396.0,87.0,624125.625,33,13.344106949204372,10.114396566181995,10.819341788484964,1,0,102.47955418917692,-82.09281459266244,Surf_Group_1
SPS-District K-12,K-12 School,98125.0,5,NORTHWEST,1.0,1,45174,0,45174,K-12 School,K-12 School,45174.0,84.0,1980825.25,60,14.499024108765965,10.718276979078178,12.085014751954196,1,0,102.48708455827199,-82.08309757453483,Surf_Group_1
NonResidential,Worship Facility,98125.0,5,NORTHWEST,1.0,1,24955,0,24955,Worship Facility,Worship Facility,24955.0,47.0,689803.0,14,13.444161328562112,10.12482948190371,12.078117122766063,1,0,102.48634027623969,-82.08196844023972,Surf_Group_1
NonResidential,Other,98112.0,3,Central,1.0,3,34074,0,34074,Other/Specialty Hospital,Other/Specialty Hospital,34074.0,72.0,8521989.0,25,15.958160322264348,10.436289909105488,3.2612938245339875,0,0,102.39153153509591,-82.10049488357706,Surf_Group_1
NonResidential,Hotel,98104.0,7,DOWNTOWN,0.0,10,392552,22225,370327,"Hotel, Parking",Hotel,198400.0,23.0,17457560.0,10,16.675283350614652,12.880424291505793,0.3260093225721311,3,1,102.39523264842839,-82.14364539991348,Surf_Group_0
NonResidential,Worship Facility,98125.0,5,North,1.0,2,76475,0,76475,"Other - Education, Worship Facility",Worship Facility,45442.0,73.0,1765813.625,55,14.384122119469234,11.244719169019104,12.52228681288833,1,0,102.48590519201196,-82.07367485225173,Surf_Group_1
NonResidential,K-12 School,98125.0,5,North,1.0,2,32961,0,32961,K-12 School,K-12 School,32961.0,86.0,1573155.0,28,14.268593715011693,10.403080323368991,12.592425195050941,1,0,102.4869204290325,-82.07409329435302,Surf_Group_1
Nonresidential COS,Other,98103.0,6,NORTHWEST,1.0,1,27376,14570,12806,"Library, Parking",Library,12806.0,72.0,1082920.125,12,13.895171769800603,10.217421996131975,9.200916730648196,5,0,102.47606644297042,-82.11875363902885,Surf_Group_1
Campus,K-12 School,98112.0,3,CENTRAL,1.0,1,109794,0,109794,K-12 School,K-12 School,109794.0,87.0,3296526.25,66,15.008379820494838,11.606361161755743,3.7405571069546126,0,0,102.38704486213999,-82.09374373806044,Surf_Group_0
NonResidential,Other,98122.0,3,Central,1.0,3,25200,0,25200,Other - Lodging/Residential,Other - Lodging/Residential,25200.0,72.0,1242666.25,105,14.032769830819024,10.134599273499514,2.201730405932627,0,0,102.39259803639123,-82.11326211800692,Surf_Group_1
NonResidential,Supermarket / Grocery Store,98125.0,5,North,1.0,1,44755,0,44755,Supermarket/Grocery Store,Supermarket/Grocery Store,46978.0,56.0,11521140.0,20,16.2596941666693,10.708958449305038,11.531503887392661,1,0,102.47609605956734,-82.07498493647945,Surf_Group_1
NonResidential,Other,98122.0,3,EAST,1.0,2,22320,0,22320,"Repair Services (Vehicle, Shoe, Locksmith, etc)","Repair Services (Vehicle, Shoe, Locksmith, etc)",22320.0,72.0,209644.9063,109,12.253170456095786,10.013238416495247,1.1905267429371698,0,1,102.39459213575432,-82.1258293594191,Surf_Group_1
NonResidential,Mixed Use Property,98122.0,3,EAST,1.0,3,24000,0,24000,"Office, Other, Retail Store",Office,12000.0,65.5,932083.5,104,13.745177681929258,10.085809109330082,1.228930370468001,0,1,102.39501697325187,-82.12557183954983,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,1.0,3,23422,0,23422,Office,Office,23422.0,65.0,2701872.0,96,14.809455424063374,10.061431030602083,1.4884407102667345,0,1,102.39281795401399,-82.12170302650298,Surf_Group_1
NonResidential,Other,98122.0,3,EAST,5.0,2,38879,11328,27551,Urgent Care/Clinic/Other Outpatient,Urgent Care/Clinic/Other Outpatient,38879.0,72.0,3371659.75,41,15.03091568850497,10.568209538078998,1.9619788059698964,0,1,102.39286148539863,-82.1161584250729,Surf_Group_1
NonResidential,Mixed Use Property,98122.0,3,EAST,1.0,5,53034,14625,38409,"Multifamily Housing, Parking, Supermarket/Grocery Store",Multifamily Housing,22486.0,93.0,3392129.0,18,15.036968305831161,10.878688496289003,1.8934670690362914,0,1,102.3917572549141,-82.1166458417704,Surf_Group_1
NonResidential,Warehouse,98112.0,3,EAST,1.0,2,23040,0,23040,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,23040.0,99.0,79711.79688,96,11.286172869885236,10.044987114809828,1.578403490947464,0,1,102.39331505636932,-82.12080403303898,Surf_Group_1
NonResidential,Warehouse,98122.0,3,EAST,1.0,2,61880,0,61880,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,61880.0,66.0,595936.5,58,13.29788939674715,11.032952304687003,1.5346419883856504,0,1,102.39351113332087,-82.12138364828125,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,1.0,2,27938,0,27938,"Office, Retail Store",Office,13917.0,97.0,1027394.313,91,13.84253636166808,10.237743048287497,1.3572043903910707,0,1,102.39652457542216,-82.12486308310636,Surf_Group_1
NonResidential,Other,98105.0,4,NORTHEAST,1.0,2,21600,0,21600,"Other - Services, Retail Store",Other - Services,32580.0,72.0,1623657.0,92,14.30019157049989,9.980448593672257,6.508620456615978,4,0,102.43668860242495,-82.09782921851176,Surf_Group_1
Nonresidential COS,Other,98105.0,4,NORTHEAST,1.0,3,27908,0,27908,Other,Other,21886.0,72.0,2028125.625,87,14.522622587040955,10.236668665059128,6.647701346590337,4,0,102.43743283290948,-82.09671826352353,Surf_Group_1
Campus,K-12 School,98112.0,3,CENTRAL,1.0,2,30562,0,30562,K-12 School,K-12 School,30562.0,69.0,1622231.375,16,14.299313151449716,10.327512686165203,3.7405571069546126,0,0,102.38704486213999,-82.09374373806044,Surf_Group_1
NonResidential,Retail Store,98104.0,2,DOWNTOWN,1.0,3,54969,0,54969,Retail Store,Retail Store,54969.0,67.0,3724098.25,16,15.13033529995266,10.914524668948285,1.1541684044624425,0,1,102.38254986769142,-82.13275817929579,Surf_Group_1
NonResidential,K-12 School,98122.0,3,CENTRAL,1.0,2,36825,0,36825,"K-12 School, Office, Social/Meeting Hall, Worship Facility",K-12 School,44340.0,85.0,1755072.75,65,14.378020867014405,10.513932241330831,1.7014365408515615,0,1,102.39115527452208,-82.11878318114627,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98122.0,3,EAST,1.0,3,25834,0,25834,Office,Office,31822.0,73.0,2076289.625,58,14.546093024616148,10.159446732791961,1.8280763318620579,0,1,102.39217297288178,-82.11752588641208,Surf_Group_1
NonResidential,Worship Facility,98102.0,3,EAST,1.0,1,37700,0,37700,Worship Facility,Worship Facility,52225.0,38.0,3481727.5,87,15.06303913662692,10.537415373436103,2.974171925050509,0,0,102.41109141128211,-82.11735358292131,Surf_Group_1
SPS-District K-12,K-12 School,98112.0,3,EAST,1.0,2,27273,0,27273,K-12 School,K-12 School,27273.0,90.0,1258619.125,91,14.045525745414789,10.213652480789968,4.35937071384705,4,0,102.41013583229504,-82.09829847156506,Surf_Group_1
NonResidential,Mixed Use Property,98122.0,3,Central,1.0,6,97229,0,97229,"Multifamily Housing, Parking, Retail Store",Multifamily Housing,45300.0,100.0,1021754.688,12,13.837031989622506,11.48482429985932,2.0085096969377196,0,0,102.39156990863214,-82.11524134849145,Surf_Group_0
NonResidential,Small- and Mid-Sized Office,98103.0,5,NORTHWEST,1.0,3,25111,0,25111,"Non-Refrigerated Warehouse, Office, Parking",Office,14256.0,77.0,954352.6875,34,13.768788575506884,10.131061276129653,10.3412798368699,1,0,102.47933841460586,-82.10146086014237,Surf_Group_1
NonResidential,Worship Facility,98199.0,7,MAGNOLIA / QUEEN ANNE,1.0,2,31805,0,31805,Worship Facility,Worship Facility,31805.0,10.0,1641667.0,63,14.311222746965882,10.367378789112905,6.82294434072094,5,0,102.46361392046809,-82.17768523737244,Surf_Group_1
NonResidential,K-12 School,98199.0,7,MAGNOLIA / QUEEN ANNE,1.0,1,20811,0,20811,K-12 School,K-12 School,20811.0,95.0,1267348.5,63,14.05243748067638,9.94323697205341,6.82294434072094,5,0,102.46361392046809,-82.17768523737244,Surf_Group_1
Nonresidential COS,Warehouse,98134.0,2,GREATER DUWAMISH,1.0,2,22058,0,22058,"Non-Refrigerated Warehouse, Office",Non-Refrigerated Warehouse,12644.0,1.0,1987334.75,49,14.502304977399827,10.001430626866092,1.5564520178311692,7,1,102.3786074459383,-82.13708970451452,Surf_Group_1
NonResidential,Refrigerated Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,22890,0,22890,"Office, Refrigerated Warehouse",Refrigerated Warehouse,43452.0,75.0,10005787.0,46,16.118674183576047,10.038455412946613,4.8806241215153126,7,0,102.35230915207003,-82.15403972338231,Surf_Group_1
NonResidential,Other,98112.0,2,GREATER DUWAMISH,1.0,5,36000,0,36000,Other,Other,36000.0,72.0,1111293.75,109,13.92103543511401,10.491274217438248,4.992533065919926,7,0,102.35145580615819,-82.15460168490655,Surf_Group_1
NonResidential,Distribution Center,98108.0,2,GREATER DUWAMISH,1.0,1,28320,0,28320,"Distribution Center, Parking",Distribution Center,28320.0,1.0,4236396.5,45,15.259223583778144,10.251323547807656,4.980146410149953,7,0,102.35256884463395,-82.15664952409736,Surf_Group_1
NonResidential,Worship Facility,98115.0,4,NORTHEAST,1.0,1,29079,0,29079,Worship Facility,Worship Facility,29079.0,78.0,861643.6875,61,13.666597108622422,10.277771543160718,8.601337144504832,4,0,102.43548776569907,-82.06714930829094,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98112.0,3,EAST,1.0,3,28848,9616,19232,"Office, Parking",Office,19232.0,82.0,726917.5,34,13.496568270021287,10.269795945443098,4.973204584345439,0,0,102.39291415428349,-82.08090965025747,Surf_Group_1
NonResidential,Small- and Mid-Sized Office,98107.0,6,Ballard,1.0,2,20535,0,20535,"Distribution Center, Office",Office,13600.0,7.0,1835804.0,28,14.422993090651342,9.929886026390658,5.933980867110222,5,0,102.45194987360583,-82.14070251558516,Surf_Group_1
NonResidential,Warehouse,98108.0,2,GREATER DUWAMISH,1.0,1,30800,0,30800,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,30800.0,65.0,485971.0,51,13.093904230320366,10.335269968961667,6.527169878424538,2,0,102.34005743126733,-82.16279912047186,Surf_Group_1
